id,name,time,lat,lng,city,source,sourceUrl
464,阜南县赵集镇刘集村,1581004800,32.715855,115.522456,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
465,阜南县郜台乡刘店村,1581004800,32.571532,115.870706,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
466,阜南县王店孜高寨村,1581177600,32.831794,115.531947,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3f5b657f8b9a5d748b456d.html
467,颍上县半岗镇黄连沟村,1581004800,32.515048,116.227923,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
468,颍上县夏桥镇夏桥社区,1581004800,32.650110,116.377577,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
469,颍上县建颍乡吴东村,1581004800,32.719061,116.158947,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
470,颍上县慎城镇下元东村,1581004800,32.628688,116.294115,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
471,颍上县新集镇六联苏庄队,1581004800,32.750279,116.137189,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
472,颍上县江口镇王李村,1581091200,32.810506,116.177552,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3e0f1a7f8b9a45198b4587.html
473,颍东区东平社区和谐佳苑小区,1581004800,32.900218,115.862605,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
474,颍东区正午镇张庙村,1581004800,32.891973,115.997791,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
475,颍东区正午镇横山村,1581004800,32.935252,115.966881,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
476,颍东区正午镇田楼村,1581004800,32.927404,116.012191,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
477,颍东区河东街道京九新村,1581004800,32.919250,115.864230,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
478,颍东区袁寨镇袁寨居委会,1581004800,32.850704,115.943117,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
479,颍东区新华街道办事处新华街道,1581091200,32.966097,115.900430,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3e0f1a7f8b9a45198b4587.html
480,颍州区三合镇新宅村,1581004800,32.838780,115.719033,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
481,颍州区文峰街道办事处万达社区万达华府,1581004800,32.879405,115.825011,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
482,颍州区文峰街道办事处三里岗社区碧桂园,1581004800,32.931618,115.824066,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
483,颍州区文峰街道办事处奎星社区博物馆巷,1581004800,32.899733,115.832090,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
484,颍州区颍西街道办事处西湖社区西城御景小区,1581004800,32.908201,115.801794,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
485,颍州区马寨乡马寨居委会,1581004800,32.932897,115.554429,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
486,颍州区鼓楼街道办事处双龙桥社区汇鑫小区,1581004800,32.905940,115.808382,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
487,颍州区鼓楼街道办事处白衣桥社区临泉路老师范学院院内,1581004800,32.902557,115.809609,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
488,颍州区清河街道办事处九里社区锦华第一郡小区,1581177600,32.870035,115.816489,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3f5b657f8b9a5d748b456d.html
489,颍州区颍西街道办事处城郊社区徽州家园小区,1581177600,32.911932,115.794996,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3f5b657f8b9a5d748b456d.html
490,颍泉区中市街道办事处中泰名城小区,1581004800,32.929897,115.816457,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
491,颍泉区中市街道办事处四中家属院,1581004800,32.950427,115.815292,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
492,颍泉区中市街道办事处海亮上府小区,1581004800,32.936503,115.815458,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
493,颍泉区周棚街道办事处周棚居委会,1581004800,32.997298,115.858725,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
494,颍泉区泉颍办事处祥和居小区,1581004800,32.953549,115.800436,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
495,颍泉区行流镇杨桥村,1581004800,33.091624,115.680207,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3cc8117f8b9a0b3f8b45a8.html
496,阜阳经济技术开发区依心明园,1581091200,32.871734,115.863793,阜阳市,阜阳市卫生健康委,http://wjw.fy.gov.cn/content/detail/5e3e0f1a7f8b9a45198b4587.html
497,兰山区柳青街道,1580572800,35.133014,118.345183,临沂市,临沂市卫生健康委员会,http://wsjsw.linyi.gov.cn/info/1006/12891.htm
498,兰山区银雀山街道,1581091200,35.071100,118.338893,临沂市,临沂市卫生健康委员会,http://wsjsw.linyi.gov.cn/info/1063/12988.htm
499,兰山区兰山街道,1580400000,35.096058,118.321898,临沂市,临沂市卫生健康委员会,http://wsjsw.linyi.gov.cn/info/1063/12868.htm
500,兰山区金雀山街道,1581091200,35.052320,118.357763,临沂市,临沂市卫生健康委员会,http://wsjsw.linyi.gov.cn/info/1063/12961.htm
501,河东区九曲街道,1580400000,35.073927,118.398374,临沂市,临沂市卫生健康委员会,http://wsjsw.linyi.gov.cn/info/1006/12877.htm
502,莒南县板泉镇,1580400000,35.133223,118.701643,临沂市,临沂市卫生健康委员会,http://wsjsw.linyi.gov.cn/info/1006/12877.htm
503,莒南县坪山镇,1581091200,35.180764,118.841973,临沂市,临沂市卫生健康委员会,http://wsjsw.linyi.gov.cn/info/1063/12988.htm
504,费县探沂镇,1580659200,35.209051,118.141359,临沂市,临沂市卫生健康委员会,http://wsjsw.linyi.gov.cn/info/1063/12920.htm
505,临沭县临沭街道,1580745600,34.923087,118.668985,临沂市,临沂市卫生健康委员会,http://wsjsw.linyi.gov.cn/info/1063/12944.htm
506,兰陵县卞庄街道,1580745600,34.866865,118.085024,临沂市,临沂市卫生健康委员会,http://wsjsw.linyi.gov.cn/info/1063/12944.htm
507,平邑县柏林镇,1580745600,35.529689,117.773386,临沂市,临沂市卫生健康委员会,http://wsjsw.linyi.gov.cn/info/1063/12950.htm
508,沂水县许家湖镇,1580400000,35.730072,118.629025,临沂市,临沂市卫生健康委员会,http://wsjsw.linyi.gov.cn/info/1063/12868.htm
509,沂水县道托镇,1580832000,35.901266,118.694687,临沂市,临沂市卫生健康委员会,http://wsjsw.linyi.gov.cn/info/1063/12956.htm
510,沂南县铜井镇,1580918400,35.612233,118.478163,临沂市,临沂市卫生健康委员会,http://wsjsw.linyi.gov.cn/info/1063/12957.htm
511,郯城县泉源乡,1581004800,34.743564,118.445211,临沂市,临沂市卫生健康委员会,http://wsjsw.linyi.gov.cn/info/1063/12960.htm
512,新泰市羊流镇王家林村,1580659200,36.024170,117.508439,泰安市,泰安发布,https://mp.weixin.qq.com/s/PRDdBkb4gRQbjVetl7Pj0g
513,新泰市幸福里小区对过原山东电缆厂宿舍10号楼,1580659200,35.921710,117.769142,泰安市,泰安发布,https://mp.weixin.qq.com/s/PRDdBkb4gRQbjVetl7Pj0g
514,新泰市青云街道大洼村,1580572800,35.899451,117.788236,泰安市,泰安发布,https://mp.weixin.qq.com/s?__biz=MzAwMTczMzIwMw==&mid=2652713710&idx=1&sn=15aaed88e655b5994a118402ea13ebfe&chksm=813cb5d2b64b3cc473bf579349da2f0ae6360fbc161bd119007348153a9db47a97ca2e82346f&mpshare=1&scene=1&srcid=&sharer_sharetime=1580733704196&sharer_shareid=f6517d7526d7bc3dad5be72a2508f0d4&key=1de96bf14ac837574b8bdfdbfd542e590305a121ab7047d3efc04cf1499699c5ca8b3d8d677f076cf7313f079450c8d87a3225f563b1dac18f7efab30ff44060d9cca7c194657c0e5a0c094fc1fe93b0&ascene=1&uin=MTA5NTk3OTI4MA%3D%3D&devicetype=Windows+10&version=62070141&lang=zh_CN&exportkey=A96y9myPLA38J7W1yEc09Vk%3D&pass_ticket=d1CidichdvbGJ5P7cISFYcMwhEWV3yPUwt68RdOmeOPzImnVUXdoiUtKMjc2nnK%2B
515,高新区北集坡街道安居幸福里小区,1580572800,36.130453,117.126269,泰安市,泰安发布,https://mp.weixin.qq.com/s?__biz=MzAwMTczMzIwMw==&mid=2652713710&idx=1&sn=15aaed88e655b5994a118402ea13ebfe&chksm=813cb5d2b64b3cc473bf579349da2f0ae6360fbc161bd119007348153a9db47a97ca2e82346f&mpshare=1&scene=1&srcid=&sharer_sharetime=1580733704196&sharer_shareid=f6517d7526d7bc3dad5be72a2508f0d4&key=1de96bf14ac837574b8bdfdbfd542e590305a121ab7047d3efc04cf1499699c5ca8b3d8d677f076cf7313f079450c8d87a3225f563b1dac18f7efab30ff44060d9cca7c194657c0e5a0c094fc1fe93b0&ascene=1&uin=MTA5NTk3OTI4MA%3D%3D&devicetype=Windows+10&version=62070141&lang=zh_CN&exportkey=A96y9myPLA38J7W1yEc09Vk%3D&pass_ticket=d1CidichdvbGJ5P7cISFYcMwhEWV3yPUwt68RdOmeOPzImnVUXdoiUtKMjc2nnK%2B
516,高新区北集坡街道龙泉小区,1580832000,36.127609,117.123376,泰安市,泰安发布,http://wjw.taian.gov.cn/art/2020/2/5/art_45779_8772436.html
517,东平县银山镇东茂王村,1580572800,36.081320,116.154706,泰安市,泰安发布,https://mp.weixin.qq.com/s?__biz=MzAwMTczMzIwMw==&mid=2652713710&idx=1&sn=15aaed88e655b5994a118402ea13ebfe&chksm=813cb5d2b64b3cc473bf579349da2f0ae6360fbc161bd119007348153a9db47a97ca2e82346f&mpshare=1&scene=1&srcid=&sharer_sharetime=1580733704196&sharer_shareid=f6517d7526d7bc3dad5be72a2508f0d4&key=1de96bf14ac837574b8bdfdbfd542e590305a121ab7047d3efc04cf1499699c5ca8b3d8d677f076cf7313f079450c8d87a3225f563b1dac18f7efab30ff44060d9cca7c194657c0e5a0c094fc1fe93b0&ascene=1&uin=MTA5NTk3OTI4MA%3D%3D&devicetype=Windows+10&version=62070141&lang=zh_CN&exportkey=A96y9myPLA38J7W1yEc09Vk%3D&pass_ticket=d1CidichdvbGJ5P7cISFYcMwhEWV3yPUwt68RdOmeOPzImnVUXdoiUtKMjc2nnK%2B
518,东平县银山镇昆山村,1580572800,36.010155,116.175101,泰安市,泰安发布,https://mp.weixin.qq.com/s?__biz=MzAwMTczMzIwMw==&mid=2652713710&idx=1&sn=15aaed88e655b5994a118402ea13ebfe&chksm=813cb5d2b64b3cc473bf579349da2f0ae6360fbc161bd119007348153a9db47a97ca2e82346f&mpshare=1&scene=1&srcid=&sharer_sharetime=1580733704196&sharer_shareid=f6517d7526d7bc3dad5be72a2508f0d4&key=1de96bf14ac837574b8bdfdbfd542e590305a121ab7047d3efc04cf1499699c5ca8b3d8d677f076cf7313f079450c8d87a3225f563b1dac18f7efab30ff44060d9cca7c194657c0e5a0c094fc1fe93b0&ascene=1&uin=MTA5NTk3OTI4MA%3D%3D&devicetype=Windows+10&version=62070141&lang=zh_CN&exportkey=A96y9myPLA38J7W1yEc09Vk%3D&pass_ticket=d1CidichdvbGJ5P7cISFYcMwhEWV3yPUwt68RdOmeOPzImnVUXdoiUtKMjc2nnK%2B
519,泰山区上高凤凰小区10号楼,1580745600,36.192107,117.169503,泰安市,泰安发布,http://wjw.taian.gov.cn/art/2020/2/4/art_45779_8771892.html
520,泰山区上高办事处雷诺名郡,1580832000,36.201503,117.175499,泰安市,泰安发布,http://wjw.taian.gov.cn/art/2020/2/5/art_45779_8772436.html
521,泰山区丽景花园小区1期6号楼,1580572800,36.203185,117.152496,泰安市,泰安发布,https://mp.weixin.qq.com/s?__biz=MzAwMTczMzIwMw==&mid=2652713710&idx=1&sn=15aaed88e655b5994a118402ea13ebfe&chksm=813cb5d2b64b3cc473bf579349da2f0ae6360fbc161bd119007348153a9db47a97ca2e82346f&mpshare=1&scene=1&srcid=&sharer_sharetime=1580733704196&sharer_shareid=f6517d7526d7bc3dad5be72a2508f0d4&key=1de96bf14ac837574b8bdfdbfd542e590305a121ab7047d3efc04cf1499699c5ca8b3d8d677f076cf7313f079450c8d87a3225f563b1dac18f7efab30ff44060d9cca7c194657c0e5a0c094fc1fe93b0&ascene=1&uin=MTA5NTk3OTI4MA%3D%3D&devicetype=Windows+10&version=62070141&lang=zh_CN&exportkey=A96y9myPLA38J7W1yEc09Vk%3D&pass_ticket=d1CidichdvbGJ5P7cISFYcMwhEWV3yPUwt68RdOmeOPzImnVUXdoiUtKMjc2nnK%2B
522,泰山区岱庙办事处东湖小区,1580832000,36.194533,117.148247,泰安市,泰安发布,http://wjw.taian.gov.cn/art/2020/2/5/art_45779_8772436.html
523,泰山区岱庙办事处杏林佳苑2号楼,1580832000,36.196362,117.156574,泰安市,泰安发布,http://wjw.taian.gov.cn/art/2020/2/5/art_45779_8772436.html
524,泰山区岱庙街道温泉路国土资源局宿舍1号楼,1580572800,36.199836,117.157555,泰安市,泰安发布,https://mp.weixin.qq.com/s?__biz=MzAwMTczMzIwMw==&mid=2652713710&idx=1&sn=15aaed88e655b5994a118402ea13ebfe&chksm=813cb5d2b64b3cc473bf579349da2f0ae6360fbc161bd119007348153a9db47a97ca2e82346f&mpshare=1&scene=1&srcid=&sharer_sharetime=1580733704196&sharer_shareid=f6517d7526d7bc3dad5be72a2508f0d4&key=1de96bf14ac837574b8bdfdbfd542e590305a121ab7047d3efc04cf1499699c5ca8b3d8d677f076cf7313f079450c8d87a3225f563b1dac18f7efab30ff44060d9cca7c194657c0e5a0c094fc1fe93b0&ascene=1&uin=MTA5NTk3OTI4MA%3D%3D&devicetype=Windows+10&version=62070141&lang=zh_CN&exportkey=A96y9myPLA38J7W1yEc09Vk%3D&pass_ticket=d1CidichdvbGJ5P7cISFYcMwhEWV3yPUwt68RdOmeOPzImnVUXdoiUtKMjc2nnK%2B
525,泰山区擂鼓石花园10号楼,1580832000,36.207161,117.116901,泰安市,泰安发布,https://mp.weixin.qq.com/s/6lQ4zzIOFGiM266rvINNVw
526,泰山区泰前办事处军星花园,1580832000,36.213238,117.132913,泰安市,泰安发布,http://wjw.taian.gov.cn/art/2020/2/5/art_45779_8772436.html
527,泰山区泰前办事处泰前西村,1580832000,36.212977,117.129062,泰安市,泰安发布,http://wjw.taian.gov.cn/art/2020/2/5/art_45779_8772436.html
528,泰山区泮河大街老儿童医院宿舍,1580918400,36.178628,117.116482,泰安市,泰安发布,https://mp.weixin.qq.com/s/JVPpPfHVEfud4o8nYM0dIg
529,泰山区财源街道粮食局宿舍1号楼,1581177600,36.190955,117.084873,泰安市,泰安发布,https://mp.weixin.qq.com/s/ILvOi29rK56N_LI5L5JLUg
530,泰山区邱家店镇府前花园2号楼,1581177600,36.166586,117.251154,泰安市,泰安发布,https://mp.weixin.qq.com/s/ILvOi29rK56N_LI5L5JLUg
531,肥城市大封矿宿舍18号楼,1580918400,36.232004,116.759406,泰安市,泰安发布,https://mp.weixin.qq.com/s/JVPpPfHVEfud4o8nYM0dIg
532,宁阳县文庙街道锦绣城1号楼,1580918400,35.774624,116.824723,泰安市,泰安发布,https://mp.weixin.qq.com/s/JVPpPfHVEfud4o8nYM0dIg
533,岱岳区徂徕镇南黄崖村,1581177600,36.107039,117.349684,泰安市,泰安发布,https://mp.weixin.qq.com/s/ILvOi29rK56N_LI5L5JLUg
534,历下区趵突泉小区一区,1581091200,36.664846,117.025180,济南市,济南发布,https://mp.weixin.qq.com/s/-uFtHPla2EiTOqixTOK4aA
535,历下区姚家街道窑头小区,1581091200,36.659840,117.086282,济南市,济南发布,https://mp.weixin.qq.com/s/-uFtHPla2EiTOqixTOK4aA
536,历下区利农庄23号,1581091200,36.681253,117.055636,济南市,济南发布,https://mp.weixin.qq.com/s/-uFtHPla2EiTOqixTOK4aA
537,市中区中海国际社区A2区,1581091200,36.615937,116.987817,济南市,济南发布,https://mp.weixin.qq.com/s/-uFtHPla2EiTOqixTOK4aA
538,市中区中海国际社区C2区,1581091200,36.615893,116.986260,济南市,济南发布,https://mp.weixin.qq.com/s/-uFtHPla2EiTOqixTOK4aA
539,市中区二七新村南路20号,1581091200,36.636169,116.994380,济南市,济南发布,https://mp.weixin.qq.com/s/-uFtHPla2EiTOqixTOK4aA
540,市中区十六里河街道万寿路,1581091200,36.610591,117.004602,济南市,济南发布,https://mp.weixin.qq.com/s/-uFtHPla2EiTOqixTOK4aA
541,槐荫区美里新居小区三区,1581091200,36.701385,116.951039,济南市,济南发布,https://mp.weixin.qq.com/s/-uFtHPla2EiTOqixTOK4aA
542,槐荫区锦绣兰庭小区12号楼,1581091200,36.684893,116.918767,济南市,济南发布,https://mp.weixin.qq.com/s/-uFtHPla2EiTOqixTOK4aA
543,槐荫区幸福街泉城花园,1581091200,36.684187,116.949533,济南市,济南发布,https://mp.weixin.qq.com/s/-uFtHPla2EiTOqixTOK4aA
544,槐荫区经十路25366号舜承苑西区,1581091200,36.654385,116.955324,济南市,济南发布,https://mp.weixin.qq.com/s/-uFtHPla2EiTOqixTOK4aA
545,高新区黄金时代小区,1581091200,36.675858,117.137067,济南市,济南发布,https://mp.weixin.qq.com/s/-uFtHPla2EiTOqixTOK4aA
546,长清区崮云湖乐天小区,1581091200,36.561013,116.787519,济南市,济南发布,https://mp.weixin.qq.com/s/-uFtHPla2EiTOqixTOK4aA
547,历城区锦绣澜湾小区,1581091200,36.711028,117.065626,济南市,济南发布,https://mp.weixin.qq.com/s/-uFtHPla2EiTOqixTOK4aA
548,天桥区泺口街道河畔景苑小区,1581091200,36.723683,117.018057,济南市,济南发布,https://mp.weixin.qq.com/s/-uFtHPla2EiTOqixTOK4aA
549,平阴县榆山街道龙山小区,1581091200,36.280423,116.463314,济南市,济南发布,https://mp.weixin.qq.com/s/-uFtHPla2EiTOqixTOK4aA
550,章丘区刁镇街道办季周村,1581091200,36.940355,117.424713,济南市,济南发布,https://mp.weixin.qq.com/s/-uFtHPla2EiTOqixTOK4aA
551,任城区如意家园,1580659200,35.425049,116.634999,济宁市,济宁发布,https://mp.weixin.qq.com/s/kuS9OY9kiAZHdgWUcDCaAg
552,任城区如意嘉园,1580745600,35.423841,116.638118,济宁市,济宁发布,https://mp.weixin.qq.com/s/aKDlFgXIufx8YOrj2I5jXA
553,任城区建设新村,1580918400,35.195545,116.721453,济宁市,济宁发布,https://mp.weixin.qq.com/s/DzZk1JJsxSxLwiouPo3prw
554,任城区太白国际,1581004800,35.408652,116.582306,济宁市,济宁发布,https://mp.weixin.qq.com/s/A7dUZlLN0XlkATUBSUo5gw
555,兖州区奎星苑,1580659200,35.548130,116.840315,济宁市,济宁发布,https://mp.weixin.qq.com/s/kuS9OY9kiAZHdgWUcDCaAg
556,兖州区奎星苑小区,1580832000,35.548130,116.840315,济宁市,济宁发布,https://mp.weixin.qq.com/s/LYD6VD1083YU5LnLnkgQug
557,兖州区颜店镇李宫一村,1580918400,35.610232,116.633002,济宁市,济宁发布,https://mp.weixin.qq.com/s/CJQNS8xiTcY7Wbu_Ciz3_A
558,高新区洸河街道市检察院宿舍,1580659200,35.428112,116.618749,济宁市,济宁发布,https://mp.weixin.qq.com/s/kuS9OY9kiAZHdgWUcDCaAg
559,高新区海亮公馆,1580659200,35.429396,116.657721,济宁市,济宁发布,https://mp.weixin.qq.com/s/kuS9OY9kiAZHdgWUcDCaAg
560,嘉祥县仲山镇仲山西村,1580745600,35.342812,116.265155,济宁市,济宁发布,https://mp.weixin.qq.com/s/aKDlFgXIufx8YOrj2I5jXA
561,曲阜市鲁城街道卫生局家属院,1580745600,35.586683,117.000378,济宁市,济宁发布,https://mp.weixin.qq.com/s/aKDlFgXIufx8YOrj2I5jXA
562,曲阜市小雪街道武家村,1580832000,35.506974,117.007896,济宁市,济宁发布,https://mp.weixin.qq.com/s/KaGHawYYfug57OBHMXaGgg
563,曲阜市书院街道旧县三街,1580918400,35.607464,117.042043,济宁市,济宁发布,https://mp.weixin.qq.com/s/CJQNS8xiTcY7Wbu_Ciz3_A
564,曲阜市鲁城街道南关体育局家属院,1581177600,35.586683,117.000378,济宁市,济宁发布,https://mp.weixin.qq.com/s/cUs5mOeW4jnut0Zf-rqN9w
565,汶上县信合小区,1580832000,35.723865,116.499039,济宁市,济宁发布,https://mp.weixin.qq.com/s/KaGHawYYfug57OBHMXaGgg
566,金乡县化雨镇吴海村,1580918400,34.974270,116.411607,济宁市,济宁发布,https://mp.weixin.qq.com/s/CJQNS8xiTcY7Wbu_Ciz3_A
567,博山区城东街道恒泰怡景,1580313600,36.503845,117.878628,淄博市,淄博发布,https://mp.weixin.qq.com/s/RAS9wGehPm0S4XJn3tAqhQ
568,博山区域城镇颜山国际,1580572800,36.500817,117.844524,淄博市,淄博发布,https://mp.weixin.qq.com/s/7liyXfBFp-tApqCh6G1Mpg
569,博山区城东街道办事处青龙山鑫龙东苑,1581004800,36.511993,117.880389,淄博市,淄博发布,https://mp.weixin.qq.com/s/vDLmEQB_n8Wvf8_PZII9Kg
570,周村区青年路办事处区交通局宿舍,1580400000,36.813838,117.873491,淄博市,淄博发布,https://mp.weixin.qq.com/s/B4EHtWZESzMOxvWhqckMew
571,张店区马尚镇龙凤苑小区,1580572800,36.837626,118.015120,淄博市,淄博发布,https://mp.weixin.qq.com/s/7liyXfBFp-tApqCh6G1Mpg
572,桓台县新城镇邢家村,1580745600,36.985080,117.941204,淄博市,淄博发布,https://mp.weixin.qq.com/s/tK6kXGA90OYID5Yuw5-z9w
573,高新区石桥街道新空间花园,1580745600,36.856777,118.071031,淄博市,淄博发布,https://mp.weixin.qq.com/s/tK6kXGA90OYID5Yuw5-z9w
574,高新区小寨村四宝山街道,1580745600,36.862337,118.155273,淄博市,淄博发布,https://mp.weixin.qq.com/s/tK6kXGA90OYID5Yuw5-z9w
575,淄川区昆仑镇电瓷厂宿舍,1580745600,36.594539,117.925191,淄博市,淄博发布,https://mp.weixin.qq.com/s/tK6kXGA90OYID5Yuw5-z9w
576,山亭区中水峪村,1580659200,35.137044,117.439113,枣庄市,枣庄市卫生健康委员会,http://wsjkw.zaozhuang.gov.cn/gzdt/xwtt/202002/t20200203_611816.html
577,山亭区青屏路千水星家具店,1581091200,35.114854,117.457095,枣庄市,枣庄市卫生健康委员会,http://wsjkw.zaozhuang.gov.cn/ztzl/glyyls/202002/t20200208_612700.html
578,峄城区濠江花园,1580486400,34.782041,117.585216,枣庄市,枣庄市卫生健康委员会,https://mp.weixin.qq.com/s/D09jryPkBs3p7fG02EYAkQ
579,峄城区前湾村坛山街道,1581004800,34.788901,117.591851,枣庄市,枣庄市卫生健康委员会,https://mp.weixin.qq.com/s/cwF86pFpKpzNl9oNP3Y9bg
580,滕州市鲍沟镇薛中村,1580313600,34.984210,117.158214,枣庄市,枣庄市卫生健康委员会,https://mp.weixin.qq.com/s/JGAgXZZIQ6yQhFq9EdGf6A
581,滕州市大坞镇大坞村,1580832000,35.123329,116.995411,枣庄市,枣庄市卫生健康委员会,http://wsjkw.zaozhuang.gov.cn/gzdt/xwtt/202002/t20200205_612184.html
582,滕州市东沙河镇党村,1580918400,35.089096,117.233202,枣庄市,枣庄市卫生健康委员会,http://wsjkw.zaozhuang.gov.cn/gzdt/xwtt/202002/t20200207_612480.html
583,薛城区临山路朝阳小区,1580313600,34.797755,117.264372,枣庄市,枣庄市卫生健康委员会,https://mp.weixin.qq.com/s/JGAgXZZIQ6yQhFq9EdGf6A
584,薛城区临城街道阳光小区,1581004800,34.798730,117.310718,枣庄市,枣庄市卫生健康委员会,https://mp.weixin.qq.com/s/vdY-Tt8Vs4-tUzINcg3RcA
585,台儿庄区涧头集镇谢庄村,1581177600,34.525823,117.545520,枣庄市,枣庄市卫生健康委员会,http://wsjkw.zaozhuang.gov.cn/gzdt/xwtt/202002/t20200209_612718.html
586,崂山区东姜外贸度假村2-西-207,1580486400,36.113527,120.541635,青岛市,青岛发布,https://view.inews.qq.com/k/20200201A07X6U00
587,平度市经济开发区前八里庄村,1580745600,36.758915,119.996824,青岛市,青岛发布,https://mp.weixin.qq.com/s/AHZqZl7Zp643NSjlCWxGbA
588,山海天旅游度假区卧龙山街道,1580659200,35.456386,119.587906,日照市,日照发布,https://mp.weixin.qq.com/s/k4uNe95K62YWwUEYIT0qtQ
589,高新区银海熙岸小区,1581177600,37.453444,121.510234,烟台市,烟台市卫健委,https://mp.weixin.qq.com/s/3bqiTHzJTXav0FK3LI4-CA
590,城区钟家庄迎宾街建行小区,1580572800,35.484853,112.863072,晋城市,晋城通,https://weibo.com/2824120872/IsbvR4pth
591,泽州县北义城镇北义城村红星三巷,1580572800,35.644526,112.958943,晋城市,晋城通,https://weibo.com/2824120872/IsgrhlQWg
592,泽州县北石店镇锦泰嘉园小区,1580659200,35.556885,112.909102,晋城市,晋城通,https://weibo.com/2824120872/IsrqeqjSy
593,阳城县水村商业园B区,1580659200,35.496115,112.413120,晋城市,晋城通,https://weibo.com/2824120872/IsrqeqjSy
594,陵川县崇文镇城南社区王家巷,1580572800,35.777234,113.284381,晋城市,晋城通,https://weibo.com/2824120872/IsbvR4pth
595,沁水县郑庄镇中乡村,1580659200,35.683448,112.462654,晋城市,晋城通,https://mp.weixin.qq.com/s/ZAwe2UqZE8e_MfvtmGrWmA
596,小店区华泰御景湾,1581004800,37.804558,112.550763,太原市,热爱太原,https://mp.weixin.qq.com/s/fiPO4ouAgfAo1C66a0l9Jw
597,小店区正阳街汇泰丽城,1581004800,37.729704,112.583838,太原市,热爱太原,https://mp.weixin.qq.com/s/fiPO4ouAgfAo1C66a0l9Jw
598,小店区营盘街道体育北街6号山西省政法管理干部学院宿舍,1581004800,37.843082,112.583939,太原市,热爱太原,https://mp.weixin.qq.com/s/fiPO4ouAgfAo1C66a0l9Jw
599,尖草坪区汇丰街道兴华街北小区,1581004800,37.893186,112.527385,太原市,热爱太原,https://mp.weixin.qq.com/s/fiPO4ouAgfAo1C66a0l9Jw
